time,voltage
0.00861,4.95049e-07
0.00862,4.95049e-07
0.00863,4.95049e-07
0.00864,4.95049e-07
0.00865,4.95049e-07
0.00866,4.95049e-07
0.00867,4.95049e-07
0.00868,4.95049e-07
0.00869,4.95049e-07
0.0087,4.95049e-07
0.00871,4.95049e-07
0.00872,4.95049e-07
0.00873,4.95049e-07
0.00874,4.95049e-07
0.00875,4.95049e-07
0.00876,4.95049e-07
0.00877,4.95049e-07
0.00878,4.95049e-07
0.00879,4.95049e-07
0.0088,4.95049e-07
0.00881,4.95049e-07
0.00882,4.95049e-07
0.00883,4.95049e-07
0.00884,4.95049e-07
0.00885,4.95049e-07
0.00886,4.95049e-07
0.00887,4.95049e-07
0.00888,4.95049e-07
0.00889,4.95049e-07
0.0089,4.95049e-07
0.00891,4.95049e-07
0.00892,4.95049e-07
0.00893,4.95049e-07
0.00894,4.95049e-07
0.00895,4.95049e-07
0.00896,4.95049e-07
0.00897,4.95049e-07
0.00898,4.95049e-07
0.00899,4.95049e-07
0.009,4.95049e-07
0.00901,4.95049e-07
0.00902,4.95049e-07
0.00903,4.95049e-07
0.00904,4.95049e-07
0.00905,4.95049e-07
0.00906,4.95049e-07
0.00907,4.95049e-07
0.00908,4.95049e-07
0.00909,4.95049e-07
0.0091,4.95049e-07
0.00911,4.95049e-07
0.00912,4.95049e-07
0.00913,4.95049e-07
0.00914,4.95049e-07
0.00915,4.95049e-07
0.00916,4.95049e-07
0.00917,4.95049e-07
0.00918,4.95049e-07
0.00919,4.95049e-07
0.0092,4.95049e-07
0.00921,4.95049e-07
0.00922,4.95049e-07
0.00923,4.95049e-07
0.00924,4.95049e-07
0.00925,4.95049e-07
0.00926,4.95049e-07
0.00927,4.95049e-07
0.00928,4.95049e-07
0.00929,4.95049e-07
0.0093,4.95049e-07
0.00931,4.95049e-07
0.00932,4.95049e-07
0.00933,4.95049e-07
0.00934,4.95049e-07
0.00935,4.95049e-07
0.00936,4.95049e-07
0.00937,4.95049e-07
0.00938,4.95049e-07
0.00939,4.95049e-07
0.0094,4.95049e-07
0.00941,4.95049e-07
0.00942,4.95049e-07
0.00943,4.95049e-07
0.00944,4.95049e-07
0.00945,4.95049e-07
0.00946,4.95049e-07
0.00947,4.95049e-07
0.00948,4.95049e-07
0.00949,4.95049e-07
0.0095,4.95049e-07
0.00951,4.95049e-07
0.00952,4.95049e-07
0.00953,4.95049e-07
0.00954,4.95049e-07
0.00955,4.95049e-07
0.00956,4.95049e-07
0.00957,4.95049e-07
0.00958,4.95049e-07
0.00959,4.95049e-07
0.0096,4.95049e-07
0.00961,4.95049e-07
0.00962,4.95049e-07
0.00963,4.95049e-07
0.00964,4.95049e-07
0.00965,4.95049e-07
0.00966,4.95049e-07
0.00967,4.95049e-07
0.00968,4.95049e-07
0.00969,4.95049e-07
0.0097,4.95049e-07
0.00971,4.95049e-07
0.00972,4.95049e-07
0.00973,4.95049e-07
0.00974,4.95049e-07
0.00975,4.95049e-07
0.00976,4.95049e-07
0.00977,4.95049e-07
0.00978,4.95049e-07
0.00979,4.95049e-07
0.0098,4.95049e-07
0.00981,4.95049e-07
0.00982,4.95049e-07
0.00983,4.95049e-07
0.00984,4.95049e-07
0.00985,4.95049e-07
0.00986,4.95049e-07
0.00987,4.95049e-07
0.00988,4.95049e-07
0.00989,4.95049e-07
0.0099,4.95049e-07
0.00991,4.95049e-07
0.00992,4.95049e-07
0.00993,4.95049e-07
0.00994,4.95049e-07
0.00995,4.95049e-07
0.00996,4.95049e-07
0.00997,4.95049e-07
0.00998,4.95049e-07
0.00999,4.95049e-07
0.01,4.95049e-07
0.01001,4.95049e-07
0.01002,4.95049e-07
0.01003,4.95049e-07
0.01004,4.95049e-07
0.01005,4.95049e-07
0.01006,4.95049e-07
0.01007,4.95049e-07
0.01008,4.95049e-07
0.01009,4.95049e-07
0.0101,4.95049e-07
0.01011,4.95049e-07
0.01012,4.95049e-07
0.01013,4.95049e-07
0.01014,4.95049e-07
0.01015,4.95049e-07
0.01016,4.95049e-07
0.01017,4.95049e-07
0.01018,4.95049e-07
0.01019,4.95049e-07
0.0102,4.95049e-07
0.01021,4.95049e-07
0.01022,4.95049e-07
0.01023,4.95049e-07
0.01024,4.95049e-07
0.01025,4.95049e-07
0.01026,4.95049e-07
0.01027,4.95049e-07
0.01028,4.95049e-07
0.01029,4.95049e-07
0.0103,4.95049e-07
0.01031,4.95049e-07
0.01032,4.95049e-07
0.01033,4.95049e-07
0.01034,4.95049e-07
0.01035,4.95049e-07
0.01036,4.95049e-07
0.01037,4.95049e-07
0.01038,4.95049e-07
0.01039,4.95049e-07
0.0104,4.95049e-07
0.01041,4.95049e-07
0.01042,4.95049e-07
0.01043,4.95049e-07
0.01044,4.95049e-07
0.01045,4.95049e-07
0.01046,4.95049e-07
0.01047,4.95049e-07
0.01048,4.95049e-07
0.01049,4.95049e-07
0.0105,4.95049e-07
0.01051,4.95049e-07
0.01052,4.95049e-07
0.01053,4.95049e-07
0.01054,4.95049e-07
0.01055,4.95049e-07
0.01056,4.95049e-07
0.01057,4.95049e-07
0.01058,4.95049e-07
0.01059,4.95049e-07
0.0106,4.95049e-07
0.01061,4.95049e-07
0.01062,4.95049e-07
0.01063,4.95049e-07
0.01064,4.95049e-07
0.01065,4.95049e-07
0.01066,4.95049e-07
0.01067,4.95049e-07
0.01068,4.95049e-07
0.01069,4.95049e-07
0.0107,4.95049e-07
0.01071,4.95049e-07
0.01072,4.95049e-07
0.01073,4.95049e-07
0.01074,4.95049e-07
0.01075,4.95049e-07
0.01076,4.95049e-07
