time,voltage
0.0699,0.00349393
0.06991,0.00349443
0.06992,0.00349493
0.06993,0.00349543
0.06994,0.00349593
0.06995,0.00349643
0.06996,0.00349693
0.06997,0.00349743
0.06998,0.00349793
0.06999,0.00349843
0.07,0.00349892
0.07001,0.00349942
0.07002,0.00349992
0.07003,0.00350042
0.07004,0.00350092
0.07005,0.00350142
0.07006,0.00350192
0.07007,0.00350242
0.07008,0.00350292
0.07009,0.00350342
0.0701,0.00350392
0.07011,0.00350442
0.07012,0.00350492
0.07013,0.00350542
0.07014,0.00350592
0.07015,0.00350642
0.07016,0.00350692
0.07017,0.00350742
0.07018,0.00350792
0.07019,0.00350842
0.0702,0.00350892
0.07021,0.00350942
0.07022,0.00350992
0.07023,0.00351042
0.07024,0.00351092
0.07025,0.00351141
0.07026,0.00351191
0.07027,0.00351241
0.07028,0.00351291
0.07029,0.00351341
0.0703,0.00351391
0.07031,0.00351441
0.07032,0.00351491
0.07033,0.00351541
0.07034,0.00351591
0.07035,0.00351641
0.07036,0.00351691
0.07037,0.00351741
0.07038,0.00351791
0.07039,0.00351841
0.0704,0.00351891
0.07041,0.00351941
0.07042,0.00351991
0.07043,0.00352041
0.07044,0.00352091
0.07045,0.00352141
0.07046,0.00352191
0.07047,0.00352241
0.07048,0.00352291
0.07049,0.00352341
0.0705,0.0035239
0.07051,0.0035244
0.07052,0.0035249
0.07053,0.0035254
0.07054,0.0035259
0.07055,0.0035264
0.07056,0.0035269
0.07057,0.0035274
0.07058,0.0035279
0.07059,0.0035284
0.0706,0.0035289
0.07061,0.0035294
0.07062,0.0035299
0.07063,0.0035304
0.07064,0.0035309
0.07065,0.0035314
0.07066,0.0035319
0.07067,0.0035324
0.07068,0.0035329
0.07069,0.0035334
0.0707,0.0035339
0.07071,0.0035344
0.07072,0.0035349
0.07073,0.0035354
0.07074,0.0035359
0.07075,0.00353639
0.07076,0.00353689
0.07077,0.00353739
0.07078,0.00353789
0.07079,0.00353839
0.0708,0.00353889
0.07081,0.00353939
0.07082,0.00353989
0.07083,0.00354039
0.07084,0.00354089
0.07085,0.00354139
0.07086,0.00354189
0.07087,0.00354239
0.07088,0.00354289
0.07089,0.00354339
0.0709,0.00354389
0.07091,0.00354439
0.07092,0.00354489
0.07093,0.00354539
0.07094,0.00354589
0.07095,0.00354639
0.07096,0.00354689
0.07097,0.00354739
0.07098,0.00354789
0.07099,0.00354839
0.071,0.00354888
0.07101,0.00354938
0.07102,0.00354988
0.07103,0.00355038
0.07104,0.00355088
0.07105,0.00355138
0.07106,0.00355188
0.07107,0.00355238
0.07108,0.00355288
0.07109,0.00355338
0.0711,0.00355388
0.07111,0.00355438
0.07112,0.00355488
0.07113,0.00355538
0.07114,0.00355588
0.07115,0.00355638
0.07116,0.00355688
0.07117,0.00355738
0.07118,0.00355788
0.07119,0.00355838
0.0712,0.00355888
0.07121,0.00355938
0.07122,0.00355988
0.07123,0.00356038
0.07124,0.00356088
0.07125,0.00356137
0.07126,0.00356187
0.07127,0.00356237
0.07128,0.00356287
0.07129,0.00356337
0.0713,0.00356387
0.07131,0.00356437
0.07132,0.00356487
0.07133,0.00356537
0.07134,0.00356587
0.07135,0.00356637
0.07136,0.00356687
0.07137,0.00356737
0.07138,0.00356787
0.07139,0.00356837
0.0714,0.00356887
0.07141,0.00356937
0.07142,0.00356987
0.07143,0.00357037
0.07144,0.00357087
0.07145,0.00357137
0.07146,0.00357187
0.07147,0.00357237
0.07148,0.00357287
0.07149,0.00357336
0.0715,0.00357386
0.07151,0.00357436
0.07152,0.00357486
0.07153,0.00357536
0.07154,0.00357586
0.07155,0.00357636
0.07156,0.00357686
0.07157,0.00357736
0.07158,0.00357786
0.07159,0.00357836
0.0716,0.00357886
0.07161,0.00357936
0.07162,0.00357986
0.07163,0.00358036
0.07164,0.00358086
0.07165,0.00358136
0.07166,0.00358186
0.07167,0.00358236
0.07168,0.00358286
0.07169,0.00358336
0.0717,0.00358386
0.07171,0.00358436
0.07172,0.00358486
0.07173,0.00358536
0.07174,0.00358585
0.07175,0.00358635
0.07176,0.00358685
0.07177,0.00358735
0.07178,0.00358785
0.07179,0.00358835
0.0718,0.00358885
0.07181,0.00358935
0.07182,0.00358985
0.07183,0.00359035
0.07184,0.00359085
0.07185,0.00359135
0.07186,0.00359185
0.07187,0.00359235
0.07188,0.00359285
0.07189,0.00359335
0.0719,0.00359385
0.07191,0.00359435
0.07192,0.00359485
0.07193,0.00359535
0.07194,0.00359585
0.07195,0.00359635
0.07196,0.00359685
0.07197,0.00359735
0.07198,0.00359784
0.07199,0.00359834
0.072,0.00359884
0.07201,0.00359934
0.07202,0.00359984
0.07203,0.00360034
0.07204,0.00360084
0.07205,0.00360134
0.07206,0.00360184
0.07207,0.00360234
0.07208,0.00360284
0.07209,0.00360334
0.0721,0.00360384
0.07211,0.00360434
0.07212,0.00360484
0.07213,0.00360534
0.07214,0.00360584
0.07215,0.00360634
0.07216,0.00360684
0.07217,0.00360734
0.07218,0.00360784
0.07219,0.00360834
0.0722,0.00360884
0.07221,0.00360934
0.07222,0.00360983
0.07223,0.00361033
0.07224,0.00361083
0.07225,0.00361133
0.07226,0.00361183
0.07227,0.00361233
0.07228,0.00361283
0.07229,0.00361333
0.0723,0.00361383
0.07231,0.00361433
0.07232,0.00361483
0.07233,0.00361533
0.07234,0.00361583
0.07235,0.00361633
0.07236,0.00361683
0.07237,0.00361733
0.07238,0.00361783
0.07239,0.00361833
0.0724,0.00361883
0.07241,0.00361933
0.07242,0.00361983
0.07243,0.00362033
0.07244,0.00362083
0.07245,0.00362133
0.07246,0.00362183
0.07247,0.00362232
0.07248,0.00362282
0.07249,0.00362332
0.0725,0.00362382
0.07251,0.00362432
0.07252,0.00362482
0.07253,0.00362532
0.07254,0.00362582
0.07255,0.00362632
0.07256,0.00362682
0.07257,0.00362732
0.07258,0.00362782
0.07259,0.00362832
0.0726,0.00362882
0.07261,0.00362932
0.07262,0.00362982
0.07263,0.00363032
0.07264,0.00363082
0.07265,0.00363132
0.07266,0.00363182
0.07267,0.00363232
0.07268,0.00363282
0.07269,0.00363332
0.0727,0.00363382
0.07271,0.00363431
0.07272,0.00363481
0.07273,0.00363531
0.07274,0.00363581
0.07275,0.00363631
0.07276,0.00363681
0.07277,0.00363731
0.07278,0.00363781
0.07279,0.00363831
0.0728,0.00363881
0.07281,0.00363931
0.07282,0.00363981
0.07283,0.00364031
0.07284,0.00364081
0.07285,0.00364131
0.07286,0.00364181
0.07287,0.00364231
0.07288,0.00364281
0.07289,0.00364331
0.0729,0.00364381
0.07291,0.00364431
0.07292,0.00364481
0.07293,0.00364531
0.07294,0.00364581
0.07295,0.0036463
0.07296,0.0036468
0.07297,0.0036473
0.07298,0.0036478
0.07299,0.0036483
0.073,0.0036488
0.07301,0.0036493
0.07302,0.0036498
0.07303,0.0036503
0.07304,0.0036508
0.07305,0.0036513
0.07306,0.0036518
0.07307,0.0036523
0.07308,0.0036528
0.07309,0.0036533
0.0731,0.0036538
0.07311,0.0036543
0.07312,0.0036548
0.07313,0.0036553
0.07314,0.0036558
0.07315,0.0036563
0.07316,0.0036568
0.07317,0.0036573
0.07318,0.0036578
0.07319,0.00365829
0.0732,0.00365879
0.07321,0.00365929
0.07322,0.00365979
0.07323,0.00366029
0.07324,0.00366079
0.07325,0.00366129
0.07326,0.00366179
0.07327,0.00366229
0.07328,0.00366279
0.07329,0.00366329
0.0733,0.00366379
0.07331,0.00366429
0.07332,0.00366479
0.07333,0.00366529
0.07334,0.00366579
0.07335,0.00366629
0.07336,0.00366679
0.07337,0.00366729
0.07338,0.00366779
0.07339,0.00366829
0.0734,0.00366879
0.07341,0.00366929
0.07342,0.00366979
0.07343,0.00367028
0.07344,0.00367078
0.07345,0.00367128
0.07346,0.00367178
0.07347,0.00367228
0.07348,0.00367278
0.07349,0.00367328
0.0735,0.00367378
0.07351,0.00367428
0.07352,0.00367478
0.07353,0.00367528
0.07354,0.00367578
0.07355,0.00367628
0.07356,0.00367678
0.07357,0.00367728
0.07358,0.00367778
0.07359,0.00367828
0.0736,0.00367878
0.07361,0.00367928
0.07362,0.00367978
0.07363,0.00368028
0.07364,0.00368078
0.07365,0.00368128
0.07366,0.00368178
0.07367,0.00368227
0.07368,0.00368277
0.07369,0.00368327
0.0737,0.00368377
0.07371,0.00368427
0.07372,0.00368477
0.07373,0.00368527
0.07374,0.00368577
0.07375,0.00368627
0.07376,0.00368677
0.07377,0.00368727
0.07378,0.00368777
0.07379,0.00368827
0.0738,0.00368877
0.07381,0.00368927
0.07382,0.00368977
0.07383,0.00369027
0.07384,0.00369077
0.07385,0.00369127
0.07386,0.00369177
0.07387,0.00369227
0.07388,0.00369277
0.07389,0.00369327
0.0739,0.00369377
0.07391,0.00369426
0.07392,0.00369476
0.07393,0.00369526
0.07394,0.00369576
0.07395,0.00369626
0.07396,0.00369676
0.07397,0.00369726
0.07398,0.00369776
0.07399,0.00369826
0.074,0.00369876
0.07401,0.00369926
0.07402,0.00369976
0.07403,0.00370026
0.07404,0.00370076
0.07405,0.00370126
0.07406,0.00370176
0.07407,0.00370226
0.07408,0.00370276
0.07409,0.00370326
0.0741,0.00370376
0.07411,0.00370426
0.07412,0.00370476
0.07413,0.00370526
0.07414,0.00370576
0.07415,0.00370625
0.07416,0.00370675
0.07417,0.00370725
0.07418,0.00370775
0.07419,0.00370825
0.0742,0.00370875
0.07421,0.00370925
0.07422,0.00370975
0.07423,0.00371025
0.07424,0.00371075
0.07425,0.00371125
0.07426,0.00371175
0.07427,0.00371225
0.07428,0.00371275
0.07429,0.00371325
0.0743,0.00371375
0.07431,0.00371425
0.07432,0.00371475
0.07433,0.00371525
0.07434,0.00371575
0.07435,0.00371625
0.07436,0.00371675
0.07437,0.00371725
0.07438,0.00371775
0.07439,0.00371824
0.0744,0.00371874
0.07441,0.00371924
0.07442,0.00371974
0.07443,0.00372024
0.07444,0.00372074
0.07445,0.00372124
0.07446,0.00372174
0.07447,0.00372224
0.07448,0.00372274
0.07449,0.00372324
0.0745,0.00372374
0.07451,0.00372424
0.07452,0.00372474
0.07453,0.00372524
0.07454,0.00372574
0.07455,0.00372624
0.07456,0.00372674
0.07457,0.00372724
0.07458,0.00372774
0.07459,0.00372824
0.0746,0.00372874
0.07461,0.00372924
0.07462,0.00372973
0.07463,0.00373023
0.07464,0.00373073
0.07465,0.00373123
0.07466,0.00373173
0.07467,0.00373223
0.07468,0.00373273
0.07469,0.00373323
0.0747,0.00373373
0.07471,0.00373423
0.07472,0.00373473
0.07473,0.00373523
0.07474,0.00373573
0.07475,0.00373623
0.07476,0.00373673
0.07477,0.00373723
0.07478,0.00373773
0.07479,0.00373823
0.0748,0.00373873
0.07481,0.00373923
0.07482,0.00373973
0.07483,0.00374023
0.07484,0.00374073
0.07485,0.00374123
0.07486,0.00374172
0.07487,0.00374222
0.07488,0.00374272
0.07489,0.00374322
0.0749,0.00374372
0.07491,0.00374422
0.07492,0.00374472
0.07493,0.00374522
0.07494,0.00374572
0.07495,0.00374622
0.07496,0.00374672
0.07497,0.00374722
0.07498,0.00374772
0.07499,0.00374822
0.075,0.00374872
0.07501,0.00374922
0.07502,0.00374972
0.07503,0.00375022
0.07504,0.00375072
0.07505,0.00375122
0.07506,0.00375172
0.07507,0.00375222
0.07508,0.00375272
0.07509,0.00375321
0.0751,0.00375371
0.07511,0.00375421
0.07512,0.00375471
0.07513,0.00375521
0.07514,0.00375571
0.07515,0.00375621
0.07516,0.00375671
0.07517,0.00375721
0.07518,0.00375771
0.07519,0.00375821
0.0752,0.00375871
0.07521,0.00375921
0.07522,0.00375971
0.07523,0.00376021
0.07524,0.00376071
0.07525,0.00376121
0.07526,0.00376171
0.07527,0.00376221
0.07528,0.00376271
0.07529,0.00376321
0.0753,0.00376371
0.07531,0.00376421
0.07532,0.00376471
0.07533,0.0037652
0.07534,0.0037657
0.07535,0.0037662
0.07536,0.0037667
0.07537,0.0037672
0.07538,0.0037677
0.07539,0.0037682
0.0754,0.0037687
0.07541,0.0037692
0.07542,0.0037697
0.07543,0.0037702
0.07544,0.0037707
0.07545,0.0037712
0.07546,0.0037717
0.07547,0.0037722
0.07548,0.0037727
0.07549,0.0037732
0.0755,0.0037737
0.07551,0.0037742
0.07552,0.0037747
0.07553,0.0037752
0.07554,0.0037757
0.07555,0.0037762
0.07556,0.00377669
0.07557,0.00377719
0.07558,0.00377769
0.07559,0.00377819
0.0756,0.00377869
0.07561,0.00377919
0.07562,0.00377969
0.07563,0.00378019
0.07564,0.00378069
0.07565,0.00378119
0.07566,0.00378169
0.07567,0.00378219
0.07568,0.00378269
0.07569,0.00378319
0.0757,0.00378369
0.07571,0.00378419
0.07572,0.00378469
0.07573,0.00378519
0.07574,0.00378569
0.07575,0.00378619
0.07576,0.00378669
0.07577,0.00378719
0.07578,0.00378769
0.07579,0.00378819
0.0758,0.00378868
0.07581,0.00378918
0.07582,0.00378968
0.07583,0.00379018
0.07584,0.00379068
0.07585,0.00379118
0.07586,0.00379168
0.07587,0.00379218
0.07588,0.00379268
0.07589,0.00379318
0.0759,0.00379368
0.07591,0.00379418
0.07592,0.00379468
0.07593,0.00379518
0.07594,0.00379568
0.07595,0.00379618
0.07596,0.00379668
0.07597,0.00379718
0.07598,0.00379768
0.07599,0.00379818
0.076,0.00379868
0.07601,0.00379918
0.07602,0.00379968
0.07603,0.00380017
0.07604,0.00380067
0.07605,0.00380117
0.07606,0.00380167
0.07607,0.00380217
0.07608,0.00380267
0.07609,0.00380317
0.0761,0.00380367
0.07611,0.00380417
0.07612,0.00380467
0.07613,0.00380517
0.07614,0.00380567
0.07615,0.00380617
0.07616,0.00380667
0.07617,0.00380717
0.07618,0.00380767
0.07619,0.00380817
0.0762,0.00380867
0.07621,0.00380917
0.07622,0.00380967
0.07623,0.00381017
0.07624,0.00381067
0.07625,0.00381117
0.07626,0.00381166
0.07627,0.00381216
0.07628,0.00381266
0.07629,0.00381316
0.0763,0.00381366
0.07631,0.00381416
0.07632,0.00381466
0.07633,0.00381516
0.07634,0.00381566
0.07635,0.00381616
0.07636,0.00381666
0.07637,0.00381716
0.07638,0.00381766
0.07639,0.00381816
0.0764,0.00381866
0.07641,0.00381916
0.07642,0.00381966
0.07643,0.00382016
0.07644,0.00382066
0.07645,0.00382116
0.07646,0.00382166
0.07647,0.00382216
0.07648,0.00382266
0.07649,0.00382315
0.0765,0.00382365
0.07651,0.00382415
0.07652,0.00382465
0.07653,0.00382515
0.07654,0.00382565
0.07655,0.00382615
0.07656,0.00382665
0.07657,0.00382715
0.07658,0.00382765
0.07659,0.00382815
0.0766,0.00382865
0.07661,0.00382915
0.07662,0.00382965
0.07663,0.00383015
0.07664,0.00383065
0.07665,0.00383115
0.07666,0.00383165
0.07667,0.00383215
0.07668,0.00383265
0.07669,0.00383315
0.0767,0.00383365
0.07671,0.00383415
0.07672,0.00383464
0.07673,0.00383514
0.07674,0.00383564
0.07675,0.00383614
0.07676,0.00383664
0.07677,0.00383714
0.07678,0.00383764
0.07679,0.00383814
0.0768,0.00383864
0.07681,0.00383914
0.07682,0.00383964
0.07683,0.00384014
0.07684,0.00384064
0.07685,0.00384114
0.07686,0.00384164
0.07687,0.00384214
0.07688,0.00384264
0.07689,0.00384314
0.0769,0.00384364
0.07691,0.00384414
0.07692,0.00384464
0.07693,0.00384514
0.07694,0.00384564
0.07695,0.00384614
0.07696,0.00384663
0.07697,0.00384713
0.07698,0.00384763
0.07699,0.00384813
0.077,0.00384863
0.07701,0.00384913
0.07702,0.00384963
0.07703,0.00385013
0.07704,0.00385063
0.07705,0.00385113
0.07706,0.00385163
0.07707,0.00385213
0.07708,0.00385263
0.07709,0.00385313
0.0771,0.00385363
0.07711,0.00385413
0.07712,0.00385463
0.07713,0.00385513
0.07714,0.00385563
0.07715,0.00385613
0.07716,0.00385663
0.07717,0.00385713
0.07718,0.00385763
0.07719,0.00385812
0.0772,0.00385862
0.07721,0.00385912
0.07722,0.00385962
0.07723,0.00386012
0.07724,0.00386062
0.07725,0.00386112
0.07726,0.00386162
0.07727,0.00386212
0.07728,0.00386262
0.07729,0.00386312
0.0773,0.00386362
0.07731,0.00386412
0.07732,0.00386462
0.07733,0.00386512
0.07734,0.00386562
0.07735,0.00386612
0.07736,0.00386662
0.07737,0.00386712
0.07738,0.00386762
0.07739,0.00386812
0.0774,0.00386862
0.07741,0.00386911
0.07742,0.00386961
0.07743,0.00387011
0.07744,0.00387061
0.07745,0.00387111
0.07746,0.00387161
0.07747,0.00387211
0.07748,0.00387261
0.07749,0.00387311
0.0775,0.00387361
0.07751,0.00387411
0.07752,0.00387461
0.07753,0.00387511
0.07754,0.00387561
0.07755,0.00387611
0.07756,0.00387661
0.07757,0.00387711
0.07758,0.00387761
0.07759,0.00387811
0.0776,0.00387861
0.07761,0.00387911
0.07762,0.00387961
0.07763,0.00388011
0.07764,0.0038806
0.07765,0.0038811
0.07766,0.0038816
0.07767,0.0038821
0.07768,0.0038826
0.07769,0.0038831
0.0777,0.0038836
0.07771,0.0038841
0.07772,0.0038846
0.07773,0.0038851
0.07774,0.0038856
0.07775,0.0038861
0.07776,0.0038866
0.07777,0.0038871
0.07778,0.0038876
0.07779,0.0038881
0.0778,0.0038886
0.07781,0.0038891
0.07782,0.0038896
0.07783,0.0038901
0.07784,0.0038906
0.07785,0.0038911
0.07786,0.0038916
0.07787,0.00389209
0.07788,0.00389259
0.07789,0.00389309
0.0779,0.00389359
0.07791,0.00389409
0.07792,0.00389459
0.07793,0.00389509
0.07794,0.00389559
0.07795,0.00389609
0.07796,0.00389659
0.07797,0.00389709
0.07798,0.00389759
0.07799,0.00389809
0.078,0.00389859
0.07801,0.00389909
0.07802,0.00389959
0.07803,0.00390009
0.07804,0.00390059
0.07805,0.00390109
0.07806,0.00390159
0.07807,0.00390209
0.07808,0.00390259
0.07809,0.00390309
0.0781,0.00390358
0.07811,0.00390408
0.07812,0.00390458
0.07813,0.00390508
0.07814,0.00390558
0.07815,0.00390608
0.07816,0.00390658
0.07817,0.00390708
0.07818,0.00390758
0.07819,0.00390808
0.0782,0.00390858
0.07821,0.00390908
0.07822,0.00390958
0.07823,0.00391008
0.07824,0.00391058
0.07825,0.00391108
0.07826,0.00391158
0.07827,0.00391208
0.07828,0.00391258
0.07829,0.00391308
0.0783,0.00391358
0.07831,0.00391408
0.07832,0.00391458
0.07833,0.00391507
0.07834,0.00391557
0.07835,0.00391607
0.07836,0.00391657
0.07837,0.00391707
0.07838,0.00391757
0.07839,0.00391807
0.0784,0.00391857
0.07841,0.00391907
0.07842,0.00391957
0.07843,0.00392007
0.07844,0.00392057
0.07845,0.00392107
0.07846,0.00392157
0.07847,0.00392207
0.07848,0.00392257
0.07849,0.00392307
0.0785,0.00392357
0.07851,0.00392407
0.07852,0.00392457
0.07853,0.00392507
0.07854,0.00392557
0.07855,0.00392606
0.07856,0.00392656
0.07857,0.00392706
0.07858,0.00392756
0.07859,0.00392806
0.0786,0.00392856
0.07861,0.00392906
0.07862,0.00392956
0.07863,0.00393006
0.07864,0.00393056
0.07865,0.00393106
0.07866,0.00393156
0.07867,0.00393206
0.07868,0.00393256
0.07869,0.00393306
0.0787,0.00393356
0.07871,0.00393406
0.07872,0.00393456
0.07873,0.00393506
0.07874,0.00393556
0.07875,0.00393606
0.07876,0.00393656
0.07877,0.00393706
0.07878,0.00393755
0.07879,0.00393805
0.0788,0.00393855
0.07881,0.00393905
0.07882,0.00393955
0.07883,0.00394005
0.07884,0.00394055
0.07885,0.00394105
0.07886,0.00394155
0.07887,0.00394205
0.07888,0.00394255
0.07889,0.00394305
0.0789,0.00394355
0.07891,0.00394405
0.07892,0.00394455
0.07893,0.00394505
0.07894,0.00394555
0.07895,0.00394605
0.07896,0.00394655
0.07897,0.00394705
0.07898,0.00394755
0.07899,0.00394805
0.079,0.00394854
0.07901,0.00394904
0.07902,0.00394954
0.07903,0.00395004
0.07904,0.00395054
0.07905,0.00395104
0.07906,0.00395154
0.07907,0.00395204
0.07908,0.00395254
0.07909,0.00395304
0.0791,0.00395354
0.07911,0.00395404
0.07912,0.00395454
0.07913,0.00395504
0.07914,0.00395554
0.07915,0.00395604
0.07916,0.00395654
0.07917,0.00395704
0.07918,0.00395754
0.07919,0.00395804
0.0792,0.00395854
0.07921,0.00395904
0.07922,0.00395954
0.07923,0.00396003
0.07924,0.00396053
0.07925,0.00396103
0.07926,0.00396153
0.07927,0.00396203
0.07928,0.00396253
0.07929,0.00396303
0.0793,0.00396353
0.07931,0.00396403
0.07932,0.00396453
0.07933,0.00396503
0.07934,0.00396553
0.07935,0.00396603
0.07936,0.00396653
0.07937,0.00396703
0.07938,0.00396753
0.07939,0.00396803
0.0794,0.00396853
0.07941,0.00396903
0.07942,0.00396953
0.07943,0.00397003
0.07944,0.00397053
0.07945,0.00397102
0.07946,0.00397152
0.07947,0.00397202
0.07948,0.00397252
0.07949,0.00397302
0.0795,0.00397352
0.07951,0.00397402
0.07952,0.00397452
0.07953,0.00397502
0.07954,0.00397552
0.07955,0.00397602
0.07956,0.00397652
0.07957,0.00397702
0.07958,0.00397752
0.07959,0.00397802
0.0796,0.00397852
0.07961,0.00397902
0.07962,0.00397952
0.07963,0.00398002
0.07964,0.00398052
0.07965,0.00398102
0.07966,0.00398152
0.07967,0.00398201
0.07968,0.00398251
0.07969,0.00398301
0.0797,0.00398351
0.07971,0.00398401
0.07972,0.00398451
0.07973,0.00398501
0.07974,0.00398551
0.07975,0.00398601
0.07976,0.00398651
0.07977,0.00398701
0.07978,0.00398751
0.07979,0.00398801
0.0798,0.00398851
0.07981,0.00398901
0.07982,0.00398951
0.07983,0.00399001
0.07984,0.00399051
0.07985,0.00399101
0.07986,0.00399151
0.07987,0.00399201
0.07988,0.00399251
0.07989,0.00399301
0.0799,0.0039935
0.07991,0.003994
0.07992,0.0039945
0.07993,0.003995
0.07994,0.0039955
0.07995,0.003996
0.07996,0.0039965
0.07997,0.003997
0.07998,0.0039975
0.07999,0.003998
0.08,0.0039985
0.08001,0.003999
0.08002,0.0039995
0.08003,0.004
0.08004,0.0040005
0.08005,0.004001
0.08006,0.0040015
0.08007,0.004002
0.08008,0.0040025
0.08009,0.004003
0.0801,0.0040035
0.08011,0.004004
0.08012,0.00400449
0.08013,0.00400499
0.08014,0.00400549
0.08015,0.00400599
0.08016,0.00400649
0.08017,0.00400699
0.08018,0.00400749
0.08019,0.00400799
0.0802,0.00400849
0.08021,0.00400899
0.08022,0.00400949
0.08023,0.00400999
0.08024,0.00401049
0.08025,0.00401099
0.08026,0.00401149
0.08027,0.00401199
0.08028,0.00401249
0.08029,0.00401299
0.0803,0.00401349
0.08031,0.00401399
0.08032,0.00401449
0.08033,0.00401499
0.08034,0.00401548
0.08035,0.00401598
0.08036,0.00401648
0.08037,0.00401698
0.08038,0.00401748
0.08039,0.00401798
0.0804,0.00401848
0.08041,0.00401898
0.08042,0.00401948
0.08043,0.00401998
0.08044,0.00402048
0.08045,0.00402098
0.08046,0.00402148
0.08047,0.00402198
0.08048,0.00402248
0.08049,0.00402298
0.0805,0.00402348
0.08051,0.00402398
0.08052,0.00402448
0.08053,0.00402498
0.08054,0.00402548
0.08055,0.00402598
0.08056,0.00402647
0.08057,0.00402697
0.08058,0.00402747
0.08059,0.00402797
0.0806,0.00402847
0.08061,0.00402897
0.08062,0.00402947
0.08063,0.00402997
0.08064,0.00403047
0.08065,0.00403097
0.08066,0.00403147
0.08067,0.00403197
0.08068,0.00403247
0.08069,0.00403297
0.0807,0.00403347
0.08071,0.00403397
0.08072,0.00403447
0.08073,0.00403497
0.08074,0.00403547
0.08075,0.00403597
0.08076,0.00403647
0.08077,0.00403697
0.08078,0.00403746
0.08079,0.00403796
0.0808,0.00403846
0.08081,0.00403896
0.08082,0.00403946
0.08083,0.00403996
0.08084,0.00404046
0.08085,0.00404096
0.08086,0.00404146
0.08087,0.00404196
0.08088,0.00404246
0.08089,0.00404296
0.0809,0.00404346
0.08091,0.00404396
0.08092,0.00404446
0.08093,0.00404496
0.08094,0.00404546
0.08095,0.00404596
0.08096,0.00404646
0.08097,0.00404696
0.08098,0.00404746
0.08099,0.00404796
0.081,0.00404845
0.08101,0.00404895
0.08102,0.00404945
0.08103,0.00404995
0.08104,0.00405045
0.08105,0.00405095
0.08106,0.00405145
0.08107,0.00405195
0.08108,0.00405245
0.08109,0.00405295
0.0811,0.00405345
0.08111,0.00405395
0.08112,0.00405445
0.08113,0.00405495
0.08114,0.00405545
0.08115,0.00405595
0.08116,0.00405645
0.08117,0.00405695
0.08118,0.00405745
0.08119,0.00405795
0.0812,0.00405845
0.08121,0.00405895
0.08122,0.00405944
0.08123,0.00405994
0.08124,0.00406044
0.08125,0.00406094
0.08126,0.00406144
0.08127,0.00406194
0.08128,0.00406244
0.08129,0.00406294
0.0813,0.00406344
0.08131,0.00406394
0.08132,0.00406444
0.08133,0.00406494
0.08134,0.00406544
0.08135,0.00406594
0.08136,0.00406644
0.08137,0.00406694
0.08138,0.00406744
0.08139,0.00406794
0.0814,0.00406844
0.08141,0.00406894
0.08142,0.00406944
0.08143,0.00406994
0.08144,0.00407043
0.08145,0.00407093
0.08146,0.00407143
0.08147,0.00407193
0.08148,0.00407243
0.08149,0.00407293
0.0815,0.00407343
0.08151,0.00407393
0.08152,0.00407443
0.08153,0.00407493
0.08154,0.00407543
0.08155,0.00407593
0.08156,0.00407643
0.08157,0.00407693
0.08158,0.00407743
0.08159,0.00407793
0.0816,0.00407843
0.08161,0.00407893
0.08162,0.00407943
0.08163,0.00407993
0.08164,0.00408043
0.08165,0.00408093
0.08166,0.00408142
0.08167,0.00408192
0.08168,0.00408242
0.08169,0.00408292
0.0817,0.00408342
0.08171,0.00408392
0.08172,0.00408442
0.08173,0.00408492
0.08174,0.00408542
0.08175,0.00408592
0.08176,0.00408642
0.08177,0.00408692
0.08178,0.00408742
0.08179,0.00408792
0.0818,0.00408842
0.08181,0.00408892
0.08182,0.00408942
0.08183,0.00408992
0.08184,0.00409042
0.08185,0.00409092
0.08186,0.00409142
0.08187,0.00409192
0.08188,0.00409241
0.08189,0.00409291
0.0819,0.00409341
0.08191,0.00409391
0.08192,0.00409441
0.08193,0.00409491
0.08194,0.00409541
0.08195,0.00409591
0.08196,0.00409641
0.08197,0.00409691
0.08198,0.00409741
0.08199,0.00409791
0.082,0.00409841
0.08201,0.00409891
0.08202,0.00409941
0.08203,0.00409991
0.08204,0.00410041
0.08205,0.00410091
0.08206,0.00410141
0.08207,0.00410191
0.08208,0.00410241
0.08209,0.00410291
0.0821,0.0041034
0.08211,0.0041039
0.08212,0.0041044
0.08213,0.0041049
0.08214,0.0041054
0.08215,0.0041059
0.08216,0.0041064
0.08217,0.0041069
0.08218,0.0041074
0.08219,0.0041079
0.0822,0.0041084
0.08221,0.0041089
0.08222,0.0041094
0.08223,0.0041099
0.08224,0.0041104
0.08225,0.0041109
0.08226,0.0041114
0.08227,0.0041119
0.08228,0.0041124
0.08229,0.0041129
0.0823,0.0041134
0.08231,0.00411389
0.08232,0.00411439
0.08233,0.00411489
0.08234,0.00411539
0.08235,0.00411589
0.08236,0.00411639
0.08237,0.00411689
0.08238,0.00411739
0.08239,0.00411789
0.0824,0.00411839
0.08241,0.00411889
0.08242,0.00411939
0.08243,0.00411989
0.08244,0.00412039
0.08245,0.00412089
0.08246,0.00412139
0.08247,0.00412189
0.08248,0.00412239
0.08249,0.00412289
0.0825,0.00412339
0.08251,0.00412389
0.08252,0.00412439
0.08253,0.00412488
0.08254,0.00412538
0.08255,0.00412588
0.08256,0.00412638
0.08257,0.00412688
0.08258,0.00412738
0.08259,0.00412788
0.0826,0.00412838
0.08261,0.00412888
0.08262,0.00412938
0.08263,0.00412988
